% Model,cyl_axes_v2.mph
% Version,COMSOL 6.1.0.282
% Date,"Feb 3 2025, 02:48"
% Table,Table 1 - Surface Integration 1
% scale,Eigenfrequency (GHz),m=0 (1),m=1 (1),m=2 (1),m=3 (1),m=4 (1),m=5 (1),m=6 (1)
2.8,25.922649102827496+1.5771095202754159E-6i,-2.2121007289199694E-4,-3.032120180848303E-4,-2.3023161128951227E-4,0.16762072999361957,-1.3946538189943763E-4,6.330891916708024E-4,1.323028307950401E-4
3,22.62260980787514-1.76886817881178E-7i,-3.8539110313313204E-4,0.14371855835568048,1.8342321117162112E-4,-1.339610269653886E-4,6.45202803674237E-4,-6.375539120232635E-4,3.673828799512067E-4
3,22.81677418056734+3.296621646427718E-7i,-4.555598228004695E-4,0.25848023322867636,6.0131951565216214E-5,-5.706052009551819E-5,5.92491903835339E-4,-3.4295011250942714E-4,2.716210182393276E-4
3,23.789594739394676-1.2681248556132256E-6i,0.2754617277501529,-1.505386445316667E-4,1.6258125902702544E-4,-1.1445856116028963E-5,1.6290729661647203E-4,1.7646899423480258E-4,7.773175999570326E-5
3,23.83870018597751-4.7064696012557066E-7i,-0.5431864526561538,3.268208764418377E-4,7.988825727810746E-5,-6.373112854011103E-5,-1.2660495337288313E-4,-3.657522675487381E-4,-3.1300049437042705E-4
3,23.89234213555491-3.5311986946971114E-7i,-2.6205863607656974E-4,-1.9206455471407725E-4,0.340996798547848,3.0476950792602923E-4,1.766858502352301E-4,8.418055404003822E-5,-6.587166893018132E-4
3,23.898751351765007-1.4149458881812514E-7i,-8.783394141551029E-4,1.834744754841513E-5,-0.07024156739629597,-8.169879954317773E-4,8.304306285434309E-4,-9.397735152158673E-4,0.0011902259939040036
3,24.0202888204342-4.61559356035363E-7i,-5.918518562765621E-4,0.2294076372585001,1.59462962600284E-4,-7.202148713315228E-5,6.266592086874256E-4,-4.3090033837233456E-4,3.041165173223874E-4
3,25.23096522295294+7.995405647100656E-7i,-0.6520748970924948,3.080769879222591E-4,-2.3507739875167893E-4,1.0111978251662277E-6,-3.533663844859694E-4,-4.0542050078588566E-4,-2.6405743738189773E-4
3,25.259666443745555-1.1686419271445746E-6i,-0.0016880462837005655,4.1257542372738113E-4,-0.16510161126418055,-7.34113773929176E-4,2.2522429939137687E-4,2.654059075874071E-4,0.001283268207608199
3,25.270309238415-1.5776839144369074E-7i,0.00102441746716584,-0.2636252044833592,-5.853921812828246E-4,3.8708677461207015E-5,-0.002132404569810803,5.672752355973474E-4,-3.2012630734080147E-4
3,25.38416617485756-4.25547151860471E-7i,-4.09989460061216E-4,-6.185803397638826E-4,-7.664835689554349E-5,0.26178880482385875,-0.0013557126482496714,5.867699557257873E-4,-2.212647180860237E-4
3,25.446751162647665-1.9511158242889132E-7i,-1.616144167677127E-4,-0.2855771597051278,6.994530342037557E-5,-4.218391914137314E-4,1.435386947299737E-4,-4.265872299070527E-4,2.973708212120224E-4
3,25.52193815311159-1.2603997175545243E-6i,2.2502786008976708E-4,3.230722006627643E-4,4.539615781027892E-4,0.2673292892219111,7.934722544639338E-5,-9.384276383334932E-4,7.251499765480479E-5
3.2,22.551996273337988-1.0828714259365448E-5i,8.151540961607695E-5,-0.3401780903398745,-1.1734188553655982E-4,-1.4410496133357786E-4,4.0941455087456334E-4,5.525677502542754E-5,4.352444941026769E-4
3.2,22.80604504227057+7.701330735974985E-6i,1.7128644424667088E-4,0.24944332901991492,-6.923551451239067E-5,2.6312787670196015E-4,-2.693939472164181E-4,3.5274507782007976E-4,5.981305074723809E-5
3.2,23.673778178296185+1.8367874717630097E-5i,-0.6647742545815226,5.111979499948431E-4,3.474111221623054E-4,-3.141490242106845E-5,-2.681591914349977E-4,8.337209554116286E-4,1.7220680636032364E-4
3.2,23.68449513443263-1.0189601804133767E-5i,-0.6661101244121416,-5.998474912292842E-4,-3.8753543387459055E-4,-2.164213582445005E-5,-2.8637167325589445E-4,8.53019871853206E-4,1.545284863481439E-4
3.2,23.728001314769486-1.799405065182178E-5i,0.005903131515498264,3.3142042530634496E-4,-0.3526636037925787,2.0545533108490895E-4,-0.0031894654045719127,-4.758053621257089E-5,-2.682882313963535E-4
3.2,23.755002353861688-1.0379082873814832E-5i,0.012509025110800272,-0.30261970495973206,-3.873604967871229E-5,-2.9517081693403494E-4,3.6970242920066423E-4,-2.8358813717118184E-4,8.586486108500158E-5
3.2,23.7917973997976-4.263934325412349E-6i,0.00178016785239518,8.74826849348012E-4,-0.3067849747727539,-0.002813140941478334,-8.591388425502712E-4,1.8437041229337408E-4,-2.324571097701758E-4
3.2,24.873158707842492+3.0327800386517093E-5i,0.6772720519815796,-8.288867025238691E-5,3.8908858693416777E-4,1.2491638217510502E-4,3.022691004429454E-4,-8.120257416526231E-4,-1.3538681548138374E-4
3.2,24.90455577555513-7.09719495312385E-6i,1.4732435196421504E-4,5.84752182612935E-4,0.33851532346681673,2.2466901801096974E-5,6.186159713375029E-4,-0.0014297711065712326,1.6150564859686366E-4
3.2,25.00235485732413+7.547517343744988E-6i,7.988502396232122E-4,-0.3363057947302019,0.00105095537954584,-0.0012625960691456974,-7.695409072635017E-4,9.481798426151872E-4,5.795072286054371E-4
3.2,25.115939867496078+1.3137166051464762E-5i,0.0016240112734765592,0.1468879560932097,0.001902086725022311,-0.15710121624000606,-1.2342577407001973E-4,-0.028575854379081285,-0.001239561987998706
3.2,25.11676057124675+9.275563631618447E-7i,9.871738163994633E-4,0.20585372945300642,-5.929039151752668E-4,0.10299042119072307,-3.1241395935765874E-4,0.06601410563148098,2.2052877415235135E-4
3.2,25.192960488137693-2.6127744648494294E-5i,-3.514497748176693E-4,-7.353303717749616E-4,-1.4643607602505382E-4,-0.08018800102914979,-8.762874440397251E-4,-3.279032167260451E-4,-7.943999318767206E-4
3.4000000000000004,22.494602010035642+5.31567074589687E-7i,-4.084893801053965E-5,0.24964201047110018,1.7084545893275682E-4,1.231274657481643E-4,-2.5521743761886033E-4,1.7093752885184642E-4,1.296167673698209E-4
3.4000000000000004,22.79288274283331+5.306299764315416E-7i,-4.615713080691875E-5,0.2495457496815914,1.6812034766833022E-4,1.2277802597881492E-4,-2.5711725515532093E-4,1.7235691191958358E-4,1.293381176975762E-4
